id_cliente,nome,email,uf,cidade,status_email,flag_recebe_email,tipo_problema,nivel_prioridade,pedidos_confirmados,pedidos_pendentes,pedidos_cancelados,pedidos_outros,total_pedidos,valor_pendente,valor_cancelado,valor_total_historico,percentual_pendentes,percentual_cancelados,primeira_compra,ultima_compra,meios_pagamento_usados,departamentos_comprados,acao_recomendada,segmento_campanha
182811.0,GUIDO,182811@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-23 00:00:00,2021-03-23 00:00:00,CC,TELEFONIA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
182853.0,RAFAEL,182853@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-15 00:00:00,2021-03-15 00:00:00,BOLETO,BELEZA,tentar contato telefônico ou sms,campanha_baixa_prioridade
182872.0,JOSE,182872@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-05-10 00:00:00,2021-05-10 00:00:00,CC,ACESSORIOS,enviar email de lembrete de pagamento,campanha_baixa_prioridade
182874.0,RAYSA,182874@testexp00.com.br,GO,GOIÂNIA,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-10 00:00:00,2021-03-10 00:00:00,BOLETO,INFORMATICA,tentar contato telefônico ou sms,campanha_baixa_prioridade
182930.0,GLAUCIA,182930@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-10 00:00:00,2021-03-10 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
182935.0,ANTONIO,182935@testexp00.com.br,PR,ARAPONGAS,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-10 00:00:00,2021-03-10 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
182941.0,TATIANE,182941@testexp00.com.br,RS,SÃO MARCOS,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-10 00:00:00,2021-03-10 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
182975.0,RENATA,182975@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-30 00:00:00,2021-03-30 00:00:00,BOLETO,BELEZA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
182981.0,DENISE,182981@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-11 00:00:00,2021-03-11 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
182983.0,LUIZA,182983@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-11 00:00:00,2021-03-11 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
182985.0,LUANA,182985@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-10 00:00:00,2021-03-10 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183000.0,MONTEIRO,183000@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-04-01 00:00:00,2021-04-01 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183002.0,FABEANI,183002@testexp00.com.br,SP,CAMPINAS,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-11 00:00:00,2021-03-11 00:00:00,BOLETO,BAZAR,tentar contato telefônico ou sms,campanha_baixa_prioridade
183012.0,MIRELLY,183012@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-11 00:00:00,2021-03-11 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183024.0,FLAVIO,183024@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-11 00:00:00,2021-03-11 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183059.0,MARCIO,183059@testexp00.com.br,SC,BALNEÁRIO CAMBORIÚ,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-12 00:00:00,2021-03-12 00:00:00,BOLETO,ACESSORIOS,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183061.0,MARIA,183061@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-12 00:00:00,2021-03-12 00:00:00,BOLETO,TELEFONIA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183071.0,OSVALDO,183071@testexp00.com.br,SC,SÃO BENTO DO SUL,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-12 00:00:00,2021-03-12 00:00:00,BOLETO,LIVROS,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183073.0,MARIA,183073@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-12 00:00:00,2021-03-12 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183079.0,CAMILA,183079@testexp00.com.br,SP,PIRACICABA,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-12 00:00:00,2021-03-12 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183090.0,FABIANA,183090@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-16 00:00:00,2021-03-16 00:00:00,BOLETO,MODA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183126.0,BARBARA,183126@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-05-05 00:00:00,2021-05-05 00:00:00,BOLETO,ACESSORIOS,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183132.0,ELISAMA,183132@testexp00.com.br,SP,GUARULHOS,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-13 00:00:00,2021-03-13 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183168.0,EDUARDO,183168@testexp00.com.br,PR,PALMAS,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-13 00:00:00,2021-03-13 00:00:00,BOLETO,TELEFONIA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183171.0,MAURICIO,183171@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-13 00:00:00,2021-03-13 00:00:00,BOLETO,TELEFONIA,tentar contato telefônico ou sms,campanha_baixa_prioridade
183173.0,VERONICA,183173@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-16 00:00:00,2021-03-16 00:00:00,BOLETO,INFORMATICA,tentar contato telefônico ou sms,campanha_baixa_prioridade
183175.0,CESAR,183175@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-13 00:00:00,2021-03-13 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183189.0,CARLOS,183189@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-04-06 00:00:00,2021-04-06 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183191.0,LEONARDO,183191@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-04-06 00:00:00,2021-04-06 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183208.0,TATIANA,183208@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-04-06 00:00:00,2021-04-06 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183210.0,AUGUSTO,183210@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-04-06 00:00:00,2021-04-06 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183248.0,JOSE,183248@testexp00.com.br,SC,JOINVILLE,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-18 00:00:00,2021-03-18 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183264.0,ELAINE,183264@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-05-28 00:00:00,2021-05-28 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183278.0,VANDERLEI,183278@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-17 00:00:00,2021-03-17 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183280.0,ERCILIO,183280@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-17 00:00:00,2021-03-17 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183290.0,GLAUCIA,183290@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-15 00:00:00,2021-03-15 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183292.0,GLAUCIA,183292@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-16 00:00:00,2021-03-16 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183348.0,CARLOS,183348@testexp00.com.br,RJ,RIO DE JANEIRO,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-18 00:00:00,2021-03-18 00:00:00,BOLETO,TELEFONIA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183468.0,MANOEL,183468@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-18 00:00:00,2021-03-18 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183544.0,THIAGO,183544@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-19 00:00:00,2021-03-19 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183578.0,RICARDO,183578@testexp00.com.br,PR,GUARAPUAVA,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-19 00:00:00,2021-03-19 00:00:00,BOLETO,BELEZA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183585.0,FLAVIA,183585@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-19 00:00:00,2021-03-19 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183616.0,OSMAR,183616@testexp00.com.br,SC,BRUSQUE,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-20 00:00:00,2021-03-20 00:00:00,BOLETO,AUDIO,tentar contato telefônico ou sms,campanha_baixa_prioridade
183631.0,ARTEM,183631@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-20 00:00:00,2021-03-20 00:00:00,BOLETO,ACESSORIOS,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183643.0,DAVI,183643@testexp00.com.br,RS,PORTO ALEGRE,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-20 00:00:00,2021-03-20 00:00:00,BOLETO,ACESSORIOS,tentar contato telefônico ou sms,campanha_baixa_prioridade
183647.0,CIRLANDA,183647@testexp00.com.br,SP,SÃO PAULO,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-21 00:00:00,2021-03-21 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183649.0,RODRIGO,183649@testexp00.com.br,SC,BALNEÁRIO CAMBORIÚ,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-21 00:00:00,2021-03-21 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183709.0,JOAO,183709@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-23 00:00:00,2021-03-23 00:00:00,BOLETO,INFORMATICA,tentar contato telefônico ou sms,campanha_baixa_prioridade
183727.0,DEBORA,183727@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183747.0,WAGNER,183747@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-23 00:00:00,2021-03-23 00:00:00,BOLETO,ACESSORIOS,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183753.0,GABRIEL,183753@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-22 00:00:00,2021-03-22 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183803.0,CONRADO,183803@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-05-15 00:00:00,2021-05-15 00:00:00,CC,BELEZA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183842.0,VERA,183842@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-24 00:00:00,2021-03-24 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183875.0,GIOVANNA,183875@testexp00.com.br,RS,CANOAS,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-25 00:00:00,2021-03-25 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183936.0,LARISA,183936@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,INFORMATICA,tentar contato telefônico ou sms,campanha_baixa_prioridade
183946.0,DENER,183946@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,MODA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183952.0,VANDERLEI,183952@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,ELETRO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183954.0,ROGERIO,183954@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183975.0,PAULO,183975@testexp00.com.br,GO,GOIÂNIA,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-25 00:00:00,2021-03-25 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183989.0,FREDERICO,183989@testexp00.com.br,DF,BRASÍLIA,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
183991.0,EDUARDO,183991@testexp00.com.br,DF,BRASÍLIA,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-25 00:00:00,2021-03-25 00:00:00,BOLETO,AUDIO,tentar contato telefônico ou sms,campanha_baixa_prioridade
183993.0,JOSE,183993@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-25 00:00:00,2021-03-25 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184001.0,JULIA,184001@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-27 00:00:00,2021-03-27 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184007.0,RYCAEL,184007@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-29 00:00:00,2021-03-29 00:00:00,BOLETO,ACESSORIOS,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184009.0,LIVIA,184009@testexp00.com.br,,,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-29 00:00:00,2021-03-29 00:00:00,BOLETO,INFORMATICA,tentar contato telefônico ou sms,campanha_baixa_prioridade
184011.0,MAQUEIRRE,184011@testexp00.com.br,RS,CAPÃO DA CANOA,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184013.0,FERNANDA,184013@testexp00.com.br,PR,PONTA GROSSA,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-26 00:00:00,2021-03-26 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184060.0,LARISSA,184060@testexp00.com.br,RS,LAJEADO,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-27 00:00:00,2021-03-27 00:00:00,BOLETO,BELEZA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184076.0,FABIANA,184076@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-29 00:00:00,2021-03-29 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184099.0,MONIR,184099@testexp00.com.br,RS,CANOAS,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-28 00:00:00,2021-03-28 00:00:00,BOLETO,ACESSORIOS,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184184.0,ALVARO,184184@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-31 00:00:00,2021-03-31 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184270.0,VALDO,184270@testexp00.com.br,RS,PORTO ALEGRE,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-30 00:00:00,2021-03-30 00:00:00,CC,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184312.0,SANDRA,184312@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-29 00:00:00,2021-03-29 00:00:00,BOLETO,BELEZA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184320.0,SERGIO,184320@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-30 00:00:00,2021-03-30 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184322.0,VITOR,184322@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-30 00:00:00,2021-03-30 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184324.0,MARIA,184324@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-30 00:00:00,2021-03-30 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184326.0,MARCOS,184326@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-30 00:00:00,2021-03-30 00:00:00,BOLETO,BELEZA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184330.0,ANTONIO,184330@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-30 00:00:00,2021-03-30 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184332.0,SERGIO,184332@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-30 00:00:00,2021-03-30 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184391.0,FABIANA,184391@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-31 00:00:00,2021-03-31 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184405.0,KATYA,184405@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-05-19 00:00:00,2021-05-19 00:00:00,BOLETO,BELEZA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184407.0,ANTONIA,184407@testexp00.com.br,SP,CAMPINAS,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-05-19 00:00:00,2021-05-19 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184409.0,CLAUDIA,184409@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-31 00:00:00,2021-03-31 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184414.0,COSME,184414@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-05-19 00:00:00,2021-05-19 00:00:00,BOLETO,UTILIDADES,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184429.0,FELIPE,184429@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-31 00:00:00,2021-03-31 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184438.0,PAULO,184438@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-31 00:00:00,2021-03-31 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184448.0,GENY,184448@testexp00.com.br,DF,BRASÍLIA,nao_pode_receber_emails,0,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-31 00:00:00,2021-03-31 00:00:00,BOLETO,INFORMATICA,tentar contato telefônico ou sms,campanha_baixa_prioridade
184508.0,MIRELA,184508@testexp00.com.br,,,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-03-31 00:00:00,2021-03-31 00:00:00,BOLETO,INFORMATICA,enviar email de lembrete de pagamento,campanha_baixa_prioridade
184511.0,DEBORA,184511@testexp00.com.br,RS,ESTEIO,pode_receber_emails,1,tem_pendencias,baixa_prioridade,0,1,0,0,1,0.0,0.0,0.0,100.0,0.0,2021-04-01 00:00:00,2021-04-01 00:00:00,BOLETO,AUDIO,enviar email de lembrete de pagamento,campanha_baixa_prioridade
